,weights,c,m,sigma,logL,logL_birth,nlive,pid,start_pid,end_pid
51085,0.2737799787827606,1.101522383454683,1.9229708065931668,0.007531319048216386,4.166975952911408,-0.5355736855447149,3915,46072,48864,56085
51086,0.2738114647984134,1.0297636726999706,1.9967119928611048,0.055076734358587544,4.1670909511121295,2.3948147943893763,3914,51731,54145,56086
51087,0.2740435001299979,0.9946629689808352,2.048151669091841,0.04802568914915027,4.167938019625003,3.726820178859471,3913,54165,54202,56087
51088,0.27412476120388035,1.1318806471828404,1.9803824832655244,0.01986633259908608,4.168234501857332,-0.5355736855447149,3912,46385,54891,56088
51089,0.2743613209049028,0.994283195551125,1.8826801449356863,0.05816554577335497,4.16909709335575,0.960141138102673,3911,49214,50960,56089
51090,0.27451305727502184,1.04451250576126,1.7344990760676964,0.03821264240584747,4.16964999354396,3.726820178859471,3910,52509,53704,56090
51091,0.2747041947367659,0.9217308920902066,1.8190594133143998,0.04081709784100291,4.17034602947017,3.726820178859471,3909,54773,51741,56091
51092,0.2748499345814839,0.9168294293896275,1.7929099829062896,0.03190550753237859,4.170876422530471,-2.0591544689338193,3908,42502,54295,56092
51093,0.2748947365011905,1.1209872637400073,1.838452591463706,0.03871930906487376,4.171039414270089,0.960141138102673,3907,47585,52606,56093
51094,0.2750096760745139,1.0514472606417327,1.7460362274672387,0.012684376682760817,4.1714574490151906,2.3948147943893763,3906,51424,48454,56094
51095,0.27502200924862824,1.0720271505599923,2.0655297929788072,0.013918762683775386,4.171502294336424,2.3948147943893763,3905,52039,50481,56095
51096,0.2750272715514016,1.0387066296102783,2.035509702298624,0.049925579273605476,4.171521428268411,3.726820178859471,3904,53850,43831,56096
51097,0.27521721371293156,1.0894285629653164,2.064054242248335,0.03303230593099535,4.172211820173711,2.3948147943893763,3903,50336,47903,56097
51098,0.2753674077249445,0.9082580717248693,1.9193961963615953,0.01183971240749426,4.1727574003063195,2.3948147943893763,3902,51735,49453,56098
51099,0.27543305163945536,0.9073437819416371,1.9156571097905744,0.041681992281988385,4.172995758549653,2.3948147943893763,3901,51564,53455,56099
51100,0.27591188098247665,1.0352527960455518,1.9676987816864762,0.003799419913539879,4.174732709176638,3.726820178859471,3900,54256,44168,56100
51101,0.2761102230343299,1.095399249370379,1.8982117438052513,0.05067687784689019,4.175451311053851,3.726820178859471,3899,53853,50992,56101
51102,0.2761721714205045,0.9505636502798362,2.047266631686041,0.041311829781336566,4.175675646965225,3.726820178859471,3898,54540,50428,56102
51103,0.2761903526057193,1.1388509658810646,1.9246737685068864,0.03240130678041992,4.175741477590929,2.3948147943893763,3897,50326,54125,56103
51104,0.2764539580295141,1.035023173439315,1.78049304688411,0.0494693235706237,4.176695456265538,3.726820178859471,3896,52700,52778,56104
51105,0.27673988954714945,0.9348670619436442,1.7810405245341856,0.01446877567997133,4.177729204362577,0.960141138102673,3895,48477,49462,56105
51106,0.2771667955685157,1.1424272758473621,1.920383338417857,0.02639436320820231,4.179270641276715,3.726820178859471,3894,54452,50829,56106
51107,0.27723597035365155,0.974095614294341,1.9941569314354084,0.05308983886936206,4.1795201883179285,3.726820178859471,3893,54027,51804,56107
51108,0.27724206698924175,1.006197358322887,1.8849421384843241,0.05852287148818734,4.179542178859003,3.726820178859471,3892,53244,52074,56108
51109,0.27731176922005135,1.0700461639180916,1.948893589293822,0.054505389054991575,4.179793560154952,0.960141138102673,3891,48987,47917,56109
51110,0.27743502962339556,0.9397517662850519,1.9334023826281865,0.05116144651352484,4.180237944531349,2.3948147943893763,3890,50216,43774,56110
51111,0.27753595319441227,1.0613263128362325,1.9035587820944075,0.003990435768043348,4.180601652095589,3.726820178859471,3889,52926,50366,56111
51112,0.2775482544797222,0.980223369322263,2.0852049793370564,0.03696479196369174,4.180645974326828,3.726820178859471,3888,52953,54672,56112
51113,0.2775606618753941,0.9116964860599417,1.8451633086959327,0.039919290581537634,4.18069067689142,3.726820178859471,3887,53830,54720,56113
51114,0.2775690847782907,0.9325346222739446,1.9965163460043105,0.009952097631037679,4.18072102260199,3.726820178859471,3886,54940,46720,56114
51115,0.27780028066659285,1.1153445607996597,1.8533366633302912,0.042642503636629886,4.181553606882303,3.726820178859471,3885,52786,48442,56115
51116,0.278124201041104,0.9854988260055576,2.0624628234399833,0.044159783118283245,4.182718946496445,-5.33834549377761,3884,37732,42798,56116
51117,0.27813353691249354,1.0736393253870953,1.7851390784919456,0.04538576123638845,4.182752513208394,2.3948147943893763,3883,51338,52426,56117
51118,0.27830414903526923,0.907523845193403,1.816554195383696,0.019265986377058036,4.183365743161365,3.726820178859471,3882,54424,54454,56118
51119,0.27836272717008653,0.9601242880793718,1.7941391507369469,0.04724701626619639,4.1835762034451225,3.726820178859471,3881,54393,52825,56119
51120,0.2784193687482388,1.1168932557322762,2.024535326803343,0.030606374143681052,4.183779663933862,3.726820178859471,3880,53769,49534,56120
51121,0.27848984679297534,0.9048783736474979,1.9992579076168981,0.030683706199366795,4.184032768186443,3.726820178859471,3879,53484,54737,56121
51122,0.2788133666509964,1.0778621651739937,1.7534176985172523,0.036708871797701915,4.185193787489952,3.726820178859471,3878,54546,53754,56122
51123,0.27886488232523626,1.0885411112791346,1.9116639441671626,0.0520914344365898,4.185378538012687,3.726820178859471,3877,52535,53223,56123
51124,0.2791038399314249,1.0618989229757447,2.0947951257983553,0.024302351066765784,4.186235064951884,0.960141138102673,3876,47816,43297,56124
51125,0.27920150231248436,1.092626064302558,1.8362654964526133,0.04791653041902611,4.186584917891205,3.726820178859471,3875,52763,53864,56125
51126,0.27932916748254516,0.9639921937682888,1.913818116829842,0.055525903981789415,4.187042064397181,2.3948147943893763,3874,52345,53997,56126
51127,0.27945297324343205,1.019710627506966,1.9364724463554348,0.05846681792721648,4.187485191526742,0.960141138102673,3873,48157,54862,56127
51128,0.2795089977121271,0.890902866305171,1.8987672015116193,0.030009837663517787,4.187685650492522,2.3948147943893763,3872,51483,53192,56128
51129,0.27956376187120807,0.9439963591580068,1.7716580700386457,0.03888020855844803,4.187881561161181,2.3948147943893763,3871,50575,52994,56129
51130,0.2797311826393334,1.0999024552657966,1.7625530508272338,0.027888982371789942,4.188480246252235,3.726820178859471,3870,53580,47954,56130
51131,0.2798941416760544,0.9913721424113516,1.9427296189457355,0.057560680019940226,4.189062632481159,-0.5355736855447149,3869,45452,42861,56131
51132,0.2799418310510108,1.1053620243338114,1.9432586886990741,0.04731046125146447,4.189233001581455,-0.5355736855447149,3868,45458,53804,56132
51133,0.2802241329838373,1.0158629959934637,1.9355818544477894,0.05846918955608718,4.190240924143926,3.726820178859471,3867,54492,49841,56133
51134,0.2802591794264597,1.1154469942861511,2.0267678798318736,0.03081171603943226,4.190365982079369,2.3948147943893763,3866,50727,54360,56134
51135,0.28028435882835545,0.9021330590895046,1.959510993021798,0.015690727466458818,4.19045582131494,2.3948147943893763,3865,51854,51196,56135
51136,0.28045421353968986,1.0077956040194962,2.0597127113972755,0.046096483516754494,4.19106164629275,3.726820178859471,3864,54405,51966,56136
51137,0.2806471890556473,0.9934610268974736,1.7894288481536547,0.050399753111758185,4.191749491746168,2.3948147943893763,3863,50585,52201,56137
51138,0.2808558678978586,0.9554741152081192,1.9539854816321982,0.053171331308772996,4.192492778355932,-0.5355736855447149,3862,46630,54564,56138
51139,0.2808560248572308,1.0235043885163,2.0926232328573495,0.015161174891519958,4.192493337214614,2.3948147943893763,3861,51528,50579,56139
51140,0.28096609670713907,0.9277619424930582,2.0524752016795977,0.025887868648162348,4.192885176009732,2.3948147943893763,3860,50694,49740,56140
51141,0.28117118883201175,1.1313928049037572,1.9894616178341822,0.027473797202604348,4.193614863008744,3.726820178859471,3859,54196,47345,56141
51142,0.2812195493006644,1.0376555427214789,1.7965244286473363,0.006259389892527726,4.193786844745926,3.726820178859471,3858,52882,47284,56142
51143,0.2814770823758955,0.9195732060798677,1.909786840735262,0.045939264893182466,4.1947021979865085,-0.5355736855447149,3857,46619,54538,56143
51144,0.28151504859072274,0.9712851411968471,1.9819766957276899,0.05358613155924103,4.1948370709727385,0.960141138102673,3856,48220,54179,56144
51145,0.2815734294434619,1.0455983838758085,2.0861644573298066,0.014953399414656739,4.195044430403972,3.726820178859471,3855,53288,50543,56145
51146,0.28179214556461846,0.9826488187931806,1.7270183031913626,0.03375856393810629,4.195820892942789,-3.7170480701728605,3854,42299,52765,56146
51147,0.28181677053050735,1.0018654325686451,1.723339317945644,0.034905546013613606,4.195908276107849,0.960141138102673,3853,47547,52648,56147
51148,0.2820249111941636,1.030851940547827,1.8520115386544456,0.05676482545640275,4.196646570843818,2.3948147943893763,3852,51559,54459,56148
51149,0.2821215236413643,1.0472491737348149,2.069846135877453,0.04202621530820927,4.196989079251145,2.3948147943893763,3851,50203,53020,56149
51150,0.28214791132885836,0.9812046723789543,1.844846771461193,0.05508320773920583,4.197082607932874,2.3948147943893763,3850,50335,54726,56150
51151,0.28220152430941986,0.9853433204055203,2.0753845866006593,0.04065305739061235,4.197272607168351,3.726820178859471,3849,53513,54552,56151
51152,0.28225367355566305,1.0023843948527016,2.0856018647167907,0.03917700859302369,4.197457384441572,3.726820178859471,3848,54292,53400,56152
51153,0.2823878467503173,0.9596105977454091,1.8068255398245388,0.048712699981284135,4.197932635349878,2.3948147943893763,3847,50497,50929,56153
51154,0.28254877850628557,0.9130666511560102,1.932283032285658,0.043237677814518385,4.198502369203602,2.3948147943893763,3846,50055,29451,56154
51155,0.282857670935639,0.9429090354474404,2.0701242770970643,0.021918553102102535,4.199595007817324,0.960141138102673,3845,49313,51940,56155
51156,0.2829527050910567,0.9760968023154575,1.7440554604681255,0.03902898490598358,4.199930930098209,-0.5355736855447149,3844,46781,51975,56156
51157,0.2830404114941836,1.1071448825329093,2.0442507987521217,0.029287986546906328,4.200240850488147,-2.0591544689338193,3843,42609,54931,56157
51158,0.28327202762410947,1.0854706498124493,2.062981570604019,0.034771536866240335,4.201058830553441,3.726820178859471,3842,53767,51557,56158
51159,0.2832988274963815,1.1176899684895545,2.010653388946773,0.01713958918116376,4.201153434334287,2.3948147943893763,3841,50980,50366,56159
51160,0.28332891409432737,0.9693394209511746,1.8287359942897075,0.05247664485205344,4.201259629623084,3.726820178859471,3840,54193,51883,56160
51161,0.2833922663947493,1.0834613446455519,1.7429694469131425,0.026798888963867867,4.201483204468971,2.3948147943893763,3839,50226,54782,56161
51162,0.28403052179892685,1.1124269009464116,1.9036076287089,0.045641282397040996,4.203732869750599,3.726820178859471,3838,53359,42991,56162
51163,0.28403904701095983,1.1346805852708368,1.9738484112138415,0.02230472624898793,4.203762884427874,2.3948147943893763,3837,51809,54348,56163
51164,0.2841124542203994,1.0601770360217053,2.078483466798682,0.037133362624937945,4.204021291594287,2.3948147943893763,3836,51600,52358,56164
51165,0.2844187368072524,1.0949696293893663,1.8661649219681138,0.049273764708878905,4.2050987438820755,3.726820178859471,3835,52502,52725,56165
51166,0.2845308122741896,1.0004151734068303,1.7220946569750908,0.03393963679222379,4.20549271719044,2.3948147943893763,3834,51328,36700,56166
51167,0.28476152221368817,0.9162635174795538,1.78940923264472,0.027879476635214676,4.206303232062988,3.726820178859471,3833,53108,52732,56167
51168,0.2847960490841906,0.9443267247871789,2.032697600587019,0.04217994160645022,4.206424473084769,3.726820178859471,3832,53232,51348,56168
51169,0.28481624805355904,1.126491589763557,1.8537834342385748,0.037082206977648004,4.206495394901742,2.3948147943893763,3831,51853,54357,56169
51170,0.28521556889167443,1.1337605004575604,1.852467398376879,0.01956334217827723,4.207896442671341,3.726820178859471,3830,54693,45687,56170
51171,0.28527162514546023,0.9847114831108599,1.943492065420314,0.056815742338038294,4.208092963309978,2.3948147943893763,3829,50452,54057,56171
51172,0.2854102574454167,0.9769346523359025,1.8802716056512305,0.05625639920560878,4.2085788112324,2.3948147943893763,3828,51670,46963,56172
51173,0.28547231172192356,0.9293996346833769,1.9677147987217936,0.00883425014957077,4.208796208926177,3.726820178859471,3827,54668,54422,56173
51174,0.2855435500642359,0.8983022411775389,1.8471231785887856,0.0305949815465669,4.2090457233323315,3.726820178859471,3826,54531,54438,56174
51175,0.2861339342325066,0.9658574603370742,1.7630704907690786,0.04202083629265543,4.21111116895454,2.3948147943893763,3825,52416,53274,56175
51176,0.2861654527158232,0.991616276984624,1.9365860155673122,0.05744586432093659,4.211221315791939,2.3948147943893763,3824,50742,33591,56176
51177,0.2864025986942579,1.0075618406207478,1.945028690695722,0.057803168531979976,4.212049674940917,0.960141138102673,3823,49988,54892,56177
51178,0.2864707470714795,1.1294928372353066,1.8876619697184636,0.038004495119473465,4.2122875927217525,3.726820178859471,3822,54705,51767,56178
51179,0.2865019233563847,1.0072644509624573,1.9449864525360174,0.05779377788246755,4.212396415659734,3.726820178859471,3821,54449,52834,56179
51180,0.2866736884316754,1.1370214134656051,1.9157126544198828,0.03345066250608317,4.212995761051033,2.3948147943893763,3820,50395,52585,56180
51181,0.28668966197986956,0.9781469639909756,1.8993126151005904,0.056697227962772254,4.213051479814575,3.726820178859471,3819,52604,54295,56181
51182,0.28669671749638737,0.9049961729920971,1.8535311860757209,0.036861531620148005,4.213076089805275,0.960141138102673,3818,49984,54166,56182
51183,0.28704662670542647,1.08221191637927,1.8619415192744717,0.051593240808775434,4.214295831195913,3.726820178859471,3817,52520,48763,56183
51184,0.28705535031152274,1.0715637444599129,2.082642963759728,0.031212515184646572,4.214326221634398,3.726820178859471,3816,52664,51558,56184
51185,0.2872368641596009,0.9362932043627942,1.8456897824016576,0.04766550105865146,4.2149583522786145,0.960141138102673,3815,48148,46177,56185
51186,0.28726387798388653,1.133614578156645,1.861241228511663,0.01822370685033731,4.215052395064033,3.726820178859471,3814,54494,52803,56186
51187,0.28738643528584196,1.0974136462011905,2.0086467702472777,0.04320438388062731,4.215478940741897,2.3948147943893763,3813,52102,53693,56187
51188,0.28806890845566224,1.0808435836617092,1.7641554040981382,0.03846770225928448,4.217850883229028,-0.5355736855447149,3812,47083,52774,56188
51189,0.2882478979973156,1.0754306589347622,1.7624203229755135,0.03952589654766216,4.218472033073209,2.3948147943893763,3811,50257,48593,56189
51190,0.2884171041107712,1.0010079615783114,1.8996417093142421,0.058073416464063846,4.219058876795646,3.726820178859471,3810,54040,46752,56190
51191,0.2886260316114285,1.088865373784097,1.788106584727542,0.011707801666633518,4.219783008139516,3.726820178859471,3809,53715,49583,56191
51192,0.28867657004831254,1.093280809457616,1.9467078307775345,0.04979136723513849,4.219958092876487,3.726820178859471,3808,54404,51012,56192
